scenario,model_path,defense,img_idx,label_true,avg_ssim,avg_psnr,avg_loss,n_runs
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,17409,1,0.95459144115448,32.60546370147611,0.00018779481702943998,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,18899,9,0.9653009414672852,26.626725566254667,0.000527992597199,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,20269,3,0.9493041944503784,28.495326168823713,0.00010898959444598801,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,20400,8,0.9846873164176941,36.53380185748605,9.907764644594862e-05,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,21678,5,0.9718435883522034,32.00333161943827,7.675890810787678e-05,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,22522,1,0.9759563493728638,29.362088141446588,0.000153577643795824,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,22537,8,0.8781000638008117,28.872532046820666,0.0013036614400334327,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,22927,7,0.9281677150726318,26.089013067239875,0.00030612889444451197,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,25415,2,0.9509250330924988,31.284122967212507,0.01682591384538678,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,25727,5,0.8724157500267029,26.08996961780456,0.000391960193519436,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,26100,4,0.956539831161499,32.12202328560956,9.057849354576319e-05,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,29168,9,0.925601282119751,33.353007612943436,0.00018745489243882953,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,29579,5,0.9236162376403808,31.143765155848996,0.0004217884925310485,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,29819,0,0.9898592019081116,34.29055867128678,0.000104049892397544,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,31602,3,0.9623128414154053,36.46253390657245,3.592718843719922e-05,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,34341,0,0.9538597822189331,34.40680617726901,4.144412581808865e-05,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,36274,6,0.9755388164520263,33.83985398209486,9.096426132600755e-05,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,37187,3,0.892198600769043,26.541713180678343,0.0010358967230421961,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,39596,4,0.9254434132575988,32.91568068049371,0.00016113666599267007,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,39840,8,0.9880014514923096,36.17342960235392,0.0001081653987057,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,39866,4,0.9826331400871277,32.68700480134053,0.0001139164139749,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,40678,1,0.9770405054092407,29.769316749559607,0.000123129806015592,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,41554,4,0.9889493489265442,37.259368928992615,8.396367018576712e-05,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,42717,2,0.97471186876297,32.62753820288063,0.00020033819921079984,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,43128,7,0.47003934329375624,16.327866889460882,13.585843515615561,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,43191,8,0.9122594892978668,31.701097699618394,0.0001510312594473335,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,43223,7,0.9803911209106445,36.83717198010972,0.00010338417341699791,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,44207,2,0.9709803056716919,39.66327151479487,2.4426095842500216e-05,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,45344,0,0.984919593334198,32.43429780785109,8.616257982794196e-05,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,45806,6,0.7984220290184021,22.049199584161666,0.003135205288417588,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,45975,9,0.9805312442779541,32.51369693513808,0.00010154917225004,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,46003,1,0.9169944127649069,26.571849474834604,0.4152477489272133,25
fl_model_orig_grads,global_model_state_exp2_b64_e15_c10.pt,none,47628,8,0.9766296529769898,32.03028239372185,9.994838503188619e-05,25
